ID,x,y,z,q
./data/5136.jpg,3,1,1,4
./data/5137.jpg,0,2,9,3
./data/5138.jpg,3,7,2,0
./data/5139.jpg,5,8,6,3
./data/5140.jpg,9,4,5,9
./data/5141.jpg,6,3,3,3
./data/5142.jpg,7,5,9,0
./data/5143.jpg,2,2,1,1
./data/5144.jpg,9,3,3,4
./data/5145.jpg,6,1,7,5
./data/5146.jpg,8,6,3,6
./data/5147.jpg,5,0,1,8
./data/5148.jpg,3,8,7,0
./data/5149.jpg,9,6,1,6
./data/5150.jpg,9,9,1,4
./data/5151.jpg,5,1,4,8
./data/5152.jpg,5,0,3,6
./data/5153.jpg,9,5,2,4
./data/5154.jpg,5,9,7,3
./data/5155.jpg,5,1,1,1
./data/5156.jpg,8,1,5,5
./data/5157.jpg,1,0,6,5
./data/5158.jpg,4,0,5,1
./data/5159.jpg,4,4,4,0
./data/5160.jpg,3,9,6,2
./data/5161.jpg,6,8,9,9
./data/5162.jpg,8,5,2,7
./data/5163.jpg,3,1,5,0
./data/5164.jpg,7,4,3,7
./data/5165.jpg,2,3,7,1
./data/5166.jpg,8,6,3,8
./data/5167.jpg,0,7,4,8
./data/5168.jpg,2,7,5,0
./data/5169.jpg,9,3,1,1
./data/5170.jpg,7,1,2,4
./data/5171.jpg,7,7,3,9
./data/5172.jpg,4,9,7,4
./data/5173.jpg,0,8,4,2
./data/5174.jpg,4,3,7,1
./data/5175.jpg,7,1,1,4
./data/5176.jpg,5,0,8,1
./data/5177.jpg,7,2,4,4
./data/5178.jpg,8,6,5,1
./data/5179.jpg,5,5,0,1
./data/5180.jpg,4,7,7,8
./data/5181.jpg,9,8,5,1
./data/5182.jpg,6,2,4,2
./data/5183.jpg,5,9,9,8
./data/5184.jpg,1,6,2,2
./data/5185.jpg,6,9,2,5
./data/5186.jpg,0,5,9,3
./data/5187.jpg,0,3,6,5
./data/5188.jpg,9,5,5,5
./data/5189.jpg,6,2,2,2
./data/5190.jpg,8,0,6,8
./data/5191.jpg,7,8,1,8
./data/5192.jpg,9,8,4,1
./data/5193.jpg,3,1,6,9
./data/5194.jpg,1,3,2,5
./data/5195.jpg,0,2,8,0
./data/5196.jpg,4,4,7,4
./data/5197.jpg,5,4,7,7
./data/5198.jpg,2,3,2,9
./data/5199.jpg,2,4,0,2
./data/5200.jpg,7,4,9,1
./data/5201.jpg,7,1,9,8
./data/5202.jpg,3,7,9,2
./data/5203.jpg,9,7,6,0
./data/5204.jpg,2,0,0,2
./data/5205.jpg,8,0,3,8
./data/5206.jpg,7,8,8,6
./data/5207.jpg,9,0,3,9
./data/5208.jpg,9,3,2,9
./data/5209.jpg,4,6,3,4
./data/5210.jpg,0,7,9,6
./data/5211.jpg,4,0,1,2
./data/5212.jpg,6,0,5,7
./data/5213.jpg,7,8,8,4
./data/5214.jpg,9,2,5,5
./data/5215.jpg,6,9,1,8
./data/5216.jpg,5,3,6,1
./data/5217.jpg,4,8,8,9
./data/5218.jpg,1,5,3,5
./data/5219.jpg,9,1,7,1
./data/5220.jpg,9,4,2,4
./data/5221.jpg,1,3,4,2
./data/5222.jpg,7,4,1,5
./data/5223.jpg,1,8,1,2
./data/5224.jpg,5,1,8,7
./data/5225.jpg,0,1,4,7
./data/5226.jpg,4,4,8,4
./data/5227.jpg,7,1,8,6
./data/5228.jpg,8,9,1,8
./data/5229.jpg,4,6,0,3
./data/5230.jpg,0,1,4,8
./data/5231.jpg,6,3,6,1
./data/5232.jpg,6,7,2,3
./data/5233.jpg,6,5,0,8
./data/5234.jpg,4,1,9,1
./data/5235.jpg,7,1,4,5
./data/5236.jpg,6,6,6,2
./data/5237.jpg,1,0,4,8
./data/5238.jpg,7,2,9,9
./data/5239.jpg,6,3,0,5
./data/5240.jpg,7,9,1,7
./data/5241.jpg,3,3,7,4
./data/5242.jpg,2,0,1,2
./data/5243.jpg,3,3,0,6
./data/5244.jpg,6,8,6,9
./data/5245.jpg,6,7,4,1
./data/5246.jpg,6,8,9,9
./data/5247.jpg,8,6,2,0
./data/5248.jpg,4,5,0,2
./data/5249.jpg,0,3,4,5
./data/5250.jpg,3,1,3,6
./data/5251.jpg,5,1,5,2
./data/5252.jpg,8,8,1,6
./data/5253.jpg,7,1,7,9
./data/5254.jpg,6,6,0,0
./data/5255.jpg,0,4,7,5
./data/5256.jpg,0,0,6,5
./data/5257.jpg,8,1,0,6
./data/5258.jpg,2,5,7,3
./data/5259.jpg,4,1,9,1
./data/5260.jpg,4,2,6,8
./data/5261.jpg,2,5,9,5
./data/5262.jpg,6,3,8,6
./data/5263.jpg,4,2,5,6
./data/5264.jpg,2,2,3,0
./data/5265.jpg,2,9,8,3
./data/5266.jpg,6,2,6,6
./data/5267.jpg,2,3,8,0
./data/5268.jpg,2,7,0,2
./data/5269.jpg,2,7,7,7
./data/5270.jpg,9,6,9,4
./data/5271.jpg,6,4,0,6
./data/5272.jpg,9,8,3,0
./data/5273.jpg,3,1,7,9
./data/5274.jpg,2,4,8,2
./data/5275.jpg,6,5,0,9
./data/5276.jpg,0,1,5,6
./data/5277.jpg,8,7,2,9
./data/5278.jpg,3,3,9,3
./data/5279.jpg,3,9,1,0
./data/5280.jpg,8,2,6,9
./data/5281.jpg,7,2,9,9
./data/5282.jpg,2,4,7,2
./data/5283.jpg,4,9,2,8
./data/5284.jpg,1,2,4,2
./data/5285.jpg,5,9,3,1
./data/5286.jpg,5,1,1,1
./data/5287.jpg,9,8,7,9
./data/5288.jpg,1,6,8,0
./data/5289.jpg,2,5,6,1
./data/5290.jpg,2,9,8,7
./data/5291.jpg,3,3,6,8
./data/5292.jpg,1,9,9,2
./data/5293.jpg,1,3,6,9
./data/5294.jpg,3,7,1,0
./data/5295.jpg,5,7,8,9
./data/5296.jpg,1,5,4,6
./data/5297.jpg,7,0,1,9
./data/5298.jpg,4,2,8,3
./data/5299.jpg,3,0,7,8
./data/5300.jpg,0,9,7,2
./data/5301.jpg,8,0,6,9
./data/5302.jpg,1,9,2,9
./data/5303.jpg,9,8,9,4
./data/5304.jpg,6,5,8,1
./data/5305.jpg,4,6,6,3
./data/5306.jpg,1,6,6,4
./data/5307.jpg,7,0,5,7
./data/5308.jpg,4,8,8,9
./data/5309.jpg,4,7,6,9
./data/5310.jpg,5,1,2,7
./data/5311.jpg,4,4,8,5
./data/5312.jpg,8,0,3,2
./data/5313.jpg,5,0,8,0
./data/5314.jpg,6,4,3,0
./data/5315.jpg,0,1,6,3
./data/5316.jpg,5,5,8,8
./data/5317.jpg,5,1,6,8
./data/5318.jpg,9,4,5,1
./data/5319.jpg,6,7,8,1
./data/5320.jpg,4,0,7,5
./data/5321.jpg,3,2,4,2
./data/5322.jpg,8,2,5,7
./data/5323.jpg,4,2,4,6
./data/5324.jpg,7,1,6,4
./data/5325.jpg,1,5,8,9
./data/5326.jpg,8,8,0,3
./data/5327.jpg,2,6,9,3
./data/5328.jpg,6,7,5,7
./data/5329.jpg,8,2,1,8
./data/5330.jpg,1,5,1,4
./data/5331.jpg,7,7,1,4
./data/5332.jpg,7,8,6,3
./data/5333.jpg,5,9,1,0
./data/5334.jpg,3,5,0,2
./data/5335.jpg,9,3,0,3
./data/5336.jpg,4,4,1,3
./data/5337.jpg,1,2,6,1
./data/5338.jpg,5,0,6,8
./data/5339.jpg,8,7,8,7
./data/5340.jpg,2,6,1,1
./data/5341.jpg,4,9,6,7
./data/5342.jpg,1,6,8,1
./data/5343.jpg,4,1,8,4
./data/5344.jpg,8,5,0,5
./data/5345.jpg,7,9,4,6
./data/5346.jpg,6,1,0,6
./data/5347.jpg,7,8,8,1
./data/5348.jpg,1,6,5,8
./data/5349.jpg,1,8,0,5
./data/5350.jpg,7,1,1,7
./data/5351.jpg,1,4,2,1
./data/5352.jpg,7,9,0,6
./data/5353.jpg,4,0,4,2
./data/5354.jpg,7,2,3,1
./data/5355.jpg,4,3,2,0
./data/5356.jpg,6,6,4,3
./data/5357.jpg,6,6,8,0
./data/5358.jpg,1,5,0,1
./data/5359.jpg,9,2,5,8
./data/5360.jpg,0,8,5,4
./data/5361.jpg,5,1,9,5
./data/5362.jpg,7,7,7,4
./data/5363.jpg,3,7,8,5
./data/5364.jpg,5,1,1,1
./data/5365.jpg,2,1,2,3
./data/5366.jpg,1,7,1,0
./data/5367.jpg,3,4,7,8
./data/5368.jpg,5,6,4,4
./data/5369.jpg,9,8,0,8
./data/5370.jpg,8,0,4,7
./data/5371.jpg,4,9,3,6
./data/5372.jpg,9,0,6,6
./data/5373.jpg,2,4,7,1
./data/5374.jpg,2,5,2,9
./data/5375.jpg,4,7,5,0
./data/5376.jpg,4,2,8,8
./data/5377.jpg,5,6,5,4
./data/5378.jpg,8,1,8,2
./data/5379.jpg,8,8,2,0
./data/5380.jpg,6,0,7,1
./data/5381.jpg,1,3,7,4
./data/5382.jpg,1,5,2,5
./data/5383.jpg,7,4,6,0
./data/5384.jpg,6,5,5,0
./data/5385.jpg,3,6,0,6
./data/5386.jpg,3,9,7,1
./data/5387.jpg,9,5,8,7
./data/5388.jpg,2,2,2,2
./data/5389.jpg,0,9,6,0
./data/5390.jpg,5,1,6,4
./data/5391.jpg,2,9,8,9
./data/5392.jpg,7,9,0,3
./data/5393.jpg,7,2,2,3
./data/5394.jpg,6,3,0,8
./data/5395.jpg,7,1,2,9
./data/5396.jpg,9,2,8,1
./data/5397.jpg,4,8,7,9
./data/5398.jpg,9,1,4,4
./data/5399.jpg,7,4,2,7
./data/5400.jpg,3,0,3,2
./data/5401.jpg,4,6,3,1
./data/5402.jpg,0,0,2,6
./data/5403.jpg,8,5,3,5
./data/5404.jpg,3,7,7,0
./data/5405.jpg,1,1,7,2
./data/5406.jpg,3,1,8,0
./data/5407.jpg,6,9,7,3
./data/5408.jpg,1,8,6,8
./data/5409.jpg,8,0,5,3
./data/5410.jpg,4,8,2,0
./data/5411.jpg,8,4,1,1
./data/5412.jpg,0,5,2,2
./data/5413.jpg,3,7,6,6
./data/5414.jpg,8,7,2,7
./data/5415.jpg,6,5,9,1
./data/5416.jpg,7,0,2,1
./data/5417.jpg,7,6,7,5
./data/5418.jpg,9,2,6,3
./data/5419.jpg,0,1,5,2
./data/5420.jpg,9,6,5,0
./data/5421.jpg,6,5,6,1
./data/5422.jpg,6,1,8,0
./data/5423.jpg,8,6,0,9
./data/5424.jpg,2,0,0,6
./data/5425.jpg,4,4,9,9
./data/5426.jpg,0,9,7,7
./data/5427.jpg,4,1,0,6
./data/5428.jpg,0,5,8,5
./data/5429.jpg,3,7,9,4
./data/5430.jpg,5,7,1,1
./data/5431.jpg,9,9,3,5
./data/5432.jpg,5,6,9,3
./data/5433.jpg,5,7,8,3
./data/5434.jpg,2,6,8,1
./data/5435.jpg,5,5,6,2
./data/5436.jpg,5,4,1,6
./data/5437.jpg,0,1,3,8
./data/5438.jpg,1,3,4,5
./data/5439.jpg,8,8,2,3
./data/5440.jpg,5,0,5,4
./data/5441.jpg,4,9,1,0
./data/5442.jpg,8,0,8,6
./data/5443.jpg,5,3,4,0
./data/5444.jpg,9,9,3,4
./data/5445.jpg,1,7,1,2
./data/5446.jpg,3,4,3,2
./data/5447.jpg,4,0,9,3
./data/5448.jpg,4,1,6,3
./data/5449.jpg,8,5,3,9
./data/5450.jpg,6,7,1,9
./data/5451.jpg,6,5,0,9
./data/5452.jpg,2,4,0,8
./data/5453.jpg,7,6,9,2
./data/5454.jpg,7,4,4,1
./data/5455.jpg,3,6,7,5
./data/5456.jpg,4,8,5,4
./data/5457.jpg,5,3,4,8
./data/5458.jpg,7,4,0,6
./data/5459.jpg,7,2,9,1
./data/5460.jpg,2,9,7,4
./data/5461.jpg,0,3,1,8
./data/5462.jpg,7,7,8,5
./data/5463.jpg,1,8,7,5
./data/5464.jpg,7,4,1,1
./data/5465.jpg,8,9,3,6
./data/5466.jpg,7,5,3,4
./data/5467.jpg,2,4,9,7
./data/5468.jpg,7,1,6,9
./data/5469.jpg,8,5,7,4
./data/5470.jpg,3,5,5,8
./data/5471.jpg,4,4,6,3
./data/5472.jpg,2,0,7,3
./data/5473.jpg,8,2,3,2
./data/5474.jpg,9,9,8,6
./data/5475.jpg,1,7,5,8
./data/5476.jpg,2,2,1,1
./data/5477.jpg,0,6,6,4
./data/5478.jpg,7,4,9,8
./data/5479.jpg,0,3,3,2
./data/5480.jpg,3,2,0,3
./data/5481.jpg,0,9,5,4
./data/5482.jpg,0,6,7,4
./data/5483.jpg,9,3,1,7
./data/5484.jpg,6,6,2,6
./data/5485.jpg,8,1,8,0
./data/5486.jpg,9,1,3,3
./data/5487.jpg,1,5,7,9
./data/5488.jpg,1,2,6,4
./data/5489.jpg,0,2,3,2
./data/5490.jpg,7,4,4,7
./data/5491.jpg,9,3,2,5
./data/5492.jpg,9,8,8,5
./data/5493.jpg,7,6,7,7
./data/5494.jpg,0,5,6,2
./data/5495.jpg,1,6,1,1
./data/5496.jpg,4,1,7,3
./data/5497.jpg,4,9,2,8
./data/5498.jpg,5,7,7,3
./data/5499.jpg,6,0,8,9
./data/5500.jpg,6,6,7,5
./data/5501.jpg,1,5,3,8
./data/5502.jpg,8,8,9,3
./data/5503.jpg,5,6,6,6
./data/5504.jpg,0,8,2,1
./data/5505.jpg,9,8,2,4
./data/5506.jpg,5,9,4,5
./data/5507.jpg,0,1,7,1
./data/5508.jpg,2,0,9,1
./data/5509.jpg,8,2,9,5
./data/5510.jpg,8,8,4,4
./data/5511.jpg,3,4,3,9
./data/5512.jpg,0,2,3,0
./data/5513.jpg,2,7,3,8
./data/5514.jpg,5,3,1,9
./data/5515.jpg,2,7,7,2
./data/5516.jpg,2,2,9,0
./data/5517.jpg,3,9,4,8
./data/5518.jpg,2,8,9,2
./data/5519.jpg,7,2,8,1
./data/5520.jpg,8,2,2,1
./data/5521.jpg,5,6,8,5
./data/5522.jpg,6,5,1,1
./data/5523.jpg,7,8,5,2
./data/5524.jpg,3,9,6,2
./data/5525.jpg,1,1,3,6
./data/5526.jpg,4,7,7,1
./data/5527.jpg,7,0,4,0
./data/5528.jpg,3,5,5,9
./data/5529.jpg,3,7,7,5
./data/5530.jpg,0,7,8,2
./data/5531.jpg,9,1,8,0
./data/5532.jpg,3,6,5,2
./data/5533.jpg,4,8,4,7
./data/5534.jpg,6,6,1,6
./data/5535.jpg,7,4,5,2
./data/5536.jpg,9,9,3,3
./data/5537.jpg,7,3,2,7
./data/5538.jpg,2,7,9,4
./data/5539.jpg,5,0,4,6
./data/5540.jpg,6,7,0,6
./data/5541.jpg,1,4,0,7
./data/5542.jpg,4,3,2,3
./data/5543.jpg,8,4,1,7
./data/5544.jpg,0,3,7,8
./data/5545.jpg,7,9,8,2
./data/5546.jpg,7,7,5,8
./data/5547.jpg,3,3,9,7
./data/5548.jpg,2,2,9,9
./data/5549.jpg,9,9,4,9
./data/5550.jpg,8,9,0,0
./data/5551.jpg,6,7,5,5
./data/5552.jpg,2,7,4,9
./data/5553.jpg,4,3,2,7
./data/5554.jpg,5,5,5,5
./data/5555.jpg,2,2,8,6
./data/5556.jpg,8,9,8,1
./data/5557.jpg,8,4,4,1
./data/5558.jpg,4,2,8,2
./data/5559.jpg,2,4,0,9
./data/5560.jpg,8,0,9,0
./data/5561.jpg,1,1,0,9
./data/5562.jpg,0,0,5,2
./data/5563.jpg,4,2,9,1
./data/5564.jpg,8,9,2,1
./data/5565.jpg,9,1,0,7
./data/5566.jpg,6,4,3,8
./data/5567.jpg,0,6,4,7
./data/5568.jpg,3,5,2,0
./data/5569.jpg,7,7,8,4
./data/5570.jpg,5,1,6,5
./data/5571.jpg,9,3,0,9
./data/5572.jpg,8,3,1,8
./data/5573.jpg,1,7,7,4
./data/5574.jpg,5,4,5,2
./data/5575.jpg,6,3,4,8
./data/5576.jpg,8,5,6,7
./data/5577.jpg,2,8,2,0
./data/5578.jpg,5,0,3,9
./data/5579.jpg,1,4,2,5
./data/5580.jpg,0,0,4,2
./data/5581.jpg,0,4,3,6
./data/5582.jpg,2,6,3,9
./data/5583.jpg,4,9,9,6
./data/5584.jpg,1,0,3,6
./data/5585.jpg,9,4,8,0
./data/5586.jpg,7,3,3,6
./data/5587.jpg,8,2,5,8
./data/5588.jpg,8,8,7,1
./data/5589.jpg,4,9,7,1
./data/5590.jpg,5,3,4,6
./data/5591.jpg,4,8,6,4
./data/5592.jpg,8,5,5,3
./data/5593.jpg,9,5,2,3
./data/5594.jpg,1,8,2,8
./data/5595.jpg,0,0,9,4
./data/5596.jpg,0,8,5,2
./data/5597.jpg,4,4,8,5
./data/5598.jpg,0,2,1,5
./data/5599.jpg,4,7,3,2
./data/5600.jpg,1,7,5,8
./data/5601.jpg,7,1,8,2
./data/5602.jpg,0,0,0,1
./data/5603.jpg,0,4,6,2
./data/5604.jpg,8,2,0,0
./data/5605.jpg,7,4,3,0
./data/5606.jpg,2,3,2,2
./data/5607.jpg,2,1,4,9
./data/5608.jpg,2,5,5,8
./data/5609.jpg,8,6,6,1
./data/5610.jpg,9,5,1,9
./data/5611.jpg,6,5,5,3
./data/5612.jpg,4,5,4,1
./data/5613.jpg,4,4,4,8
./data/5614.jpg,3,1,1,6
./data/5615.jpg,1,4,1,1
./data/5616.jpg,2,5,4,7
./data/5617.jpg,6,2,8,2
./data/5618.jpg,4,0,7,3
./data/5619.jpg,7,8,9,6
./data/5620.jpg,3,2,3,2
./data/5621.jpg,2,1,9,1
./data/5622.jpg,7,9,0,4
./data/5623.jpg,6,7,8,0
./data/5624.jpg,5,3,2,2
./data/5625.jpg,6,1,3,6
./data/5626.jpg,0,5,0,3
./data/5627.jpg,2,3,4,0
./data/5628.jpg,6,9,6,6
./data/5629.jpg,6,5,3,1
./data/5630.jpg,3,5,1,8
./data/5631.jpg,5,2,7,8
./data/5632.jpg,3,7,4,7
./data/5633.jpg,0,8,3,7
./data/5634.jpg,0,9,4,5
./data/5635.jpg,4,9,1,6
./data/5636.jpg,7,9,2,2
./data/5637.jpg,5,6,4,0
./data/5638.jpg,2,5,2,6
./data/5639.jpg,8,6,7,9
./data/5640.jpg,3,0,6,0
./data/5641.jpg,0,6,5,2
./data/5642.jpg,8,7,9,5
./data/5643.jpg,9,6,1,2
./data/5644.jpg,4,2,4,5
./data/5645.jpg,7,6,4,4
./data/5646.jpg,1,9,0,0
./data/5647.jpg,7,0,2,6
./data/5648.jpg,3,7,6,3
./data/5649.jpg,9,6,0,9
./data/5650.jpg,9,4,0,8
./data/5651.jpg,6,1,3,3
./data/5652.jpg,3,5,4,9
./data/5653.jpg,8,0,5,8
./data/5654.jpg,9,0,9,1
./data/5655.jpg,6,8,5,5
./data/5656.jpg,2,8,4,3
./data/5657.jpg,6,3,0,7
./data/5658.jpg,0,7,2,2
./data/5659.jpg,7,8,2,3
./data/5660.jpg,8,5,6,8
./data/5661.jpg,6,3,5,4
./data/5662.jpg,9,8,7,6
./data/5663.jpg,9,2,0,2
./data/5664.jpg,1,6,4,4
./data/5665.jpg,1,8,4,8
./data/5666.jpg,2,6,7,3
./data/5667.jpg,7,3,9,5
./data/5668.jpg,4,5,7,0
./data/5669.jpg,3,9,4,8
./data/5670.jpg,4,3,3,0
./data/5671.jpg,6,9,9,4
./data/5672.jpg,6,8,4,4
./data/5673.jpg,6,9,9,1
./data/5674.jpg,7,5,7,9
./data/5675.jpg,7,9,5,2
./data/5676.jpg,8,3,3,6
./data/5677.jpg,2,3,9,6
./data/5678.jpg,8,9,4,6
./data/5679.jpg,2,1,1,9
./data/5680.jpg,6,4,1,5
./data/5681.jpg,0,5,2,1
./data/5682.jpg,9,1,9,9
./data/5683.jpg,6,3,0,9
./data/5684.jpg,6,6,9,9
./data/5685.jpg,4,6,2,5
./data/5686.jpg,8,5,5,6
./data/5687.jpg,2,6,1,5
./data/5688.jpg,3,0,7,4
./data/5689.jpg,8,8,5,1
./data/5690.jpg,2,5,5,7
./data/5691.jpg,1,5,4,9
./data/5692.jpg,0,7,2,2
./data/5693.jpg,2,5,3,2
./data/5694.jpg,4,0,1,0
./data/5695.jpg,9,8,7,3
./data/5696.jpg,9,7,5,0
./data/5697.jpg,7,3,6,8
./data/5698.jpg,8,7,3,3
./data/5699.jpg,5,3,7,7
./data/5700.jpg,9,9,6,8
./data/5701.jpg,1,0,2,0
./data/5702.jpg,2,4,2,2
./data/5703.jpg,3,8,9,5
./data/5704.jpg,5,4,8,2
./data/5705.jpg,5,3,3,3
./data/5706.jpg,7,9,0,1
./data/5707.jpg,1,6,7,2
./data/5708.jpg,1,8,3,4
./data/5709.jpg,4,0,9,7
./data/5710.jpg,3,3,1,6
./data/5711.jpg,0,5,0,5
./data/5712.jpg,7,3,1,7
./data/5713.jpg,5,2,6,2
./data/5714.jpg,6,1,3,2
./data/5715.jpg,9,3,5,7
./data/5716.jpg,8,6,1,5
./data/5717.jpg,7,6,0,9
./data/5718.jpg,7,1,3,4
./data/5719.jpg,5,5,6,4
./data/5720.jpg,7,5,3,8
./data/5721.jpg,0,5,6,0
./data/5722.jpg,9,5,8,3
./data/5723.jpg,8,0,3,4
./data/5724.jpg,5,2,7,1
./data/5725.jpg,3,6,4,8
./data/5726.jpg,5,0,0,0
./data/5727.jpg,6,4,5,8
./data/5728.jpg,1,3,4,0
./data/5729.jpg,6,5,2,1
./data/5730.jpg,8,6,4,6
./data/5731.jpg,0,9,8,1
./data/5732.jpg,1,8,6,1
./data/5733.jpg,5,8,4,0
./data/5734.jpg,0,0,1,3
./data/5735.jpg,3,5,2,6
./data/5736.jpg,5,8,1,6
./data/5737.jpg,2,5,8,4
./data/5738.jpg,0,8,7,8
./data/5739.jpg,8,6,2,1
./data/5740.jpg,2,8,1,3
./data/5741.jpg,1,1,9,6
./data/5742.jpg,6,7,6,1
./data/5743.jpg,8,8,5,8
./data/5744.jpg,7,5,7,9
./data/5745.jpg,8,7,2,8
./data/5746.jpg,7,7,7,9
./data/5747.jpg,2,6,6,8
./data/5748.jpg,5,2,8,6
./data/5749.jpg,7,6,1,8
./data/5750.jpg,3,7,4,4
./data/5751.jpg,1,1,4,8
./data/5752.jpg,7,5,6,9
./data/5753.jpg,5,1,2,4
./data/5754.jpg,0,7,2,7
./data/5755.jpg,9,8,2,1
./data/5756.jpg,0,7,1,8
./data/5757.jpg,2,0,8,4
./data/5758.jpg,5,6,7,5
./data/5759.jpg,8,2,1,6
./data/5760.jpg,7,3,5,2
./data/5761.jpg,3,1,1,0
./data/5762.jpg,4,1,0,4
./data/5763.jpg,7,1,0,0
./data/5764.jpg,0,6,9,5
./data/5765.jpg,0,6,9,3
./data/5766.jpg,7,1,6,0
./data/5767.jpg,0,9,9,9
./data/5768.jpg,5,2,1,3
./data/5769.jpg,1,0,6,8
./data/5770.jpg,1,0,6,6
./data/5771.jpg,1,8,4,8
./data/5772.jpg,3,1,8,6
./data/5773.jpg,4,0,8,9
./data/5774.jpg,3,3,4,6
./data/5775.jpg,9,8,4,3
./data/5776.jpg,3,0,8,9
./data/5777.jpg,5,1,4,9
./data/5778.jpg,8,1,4,0
./data/5779.jpg,5,0,4,0
./data/5780.jpg,6,7,1,9
./data/5781.jpg,4,0,2,2
./data/5782.jpg,2,5,8,1
./data/5783.jpg,7,8,5,1
./data/5784.jpg,3,9,7,4
./data/5785.jpg,0,6,5,4
./data/5786.jpg,1,3,9,6
./data/5787.jpg,5,8,2,3
./data/5788.jpg,9,0,1,0
./data/5789.jpg,3,0,0,2
./data/5790.jpg,0,8,2,2
./data/5791.jpg,7,3,6,8
./data/5792.jpg,7,5,4,6
./data/5793.jpg,6,6,2,8
./data/5794.jpg,3,5,5,7
./data/5795.jpg,6,3,9,8
./data/5796.jpg,2,6,4,8
./data/5797.jpg,8,9,7,7
./data/5798.jpg,9,0,8,1
./data/5799.jpg,7,4,7,0
./data/5800.jpg,5,8,5,1
./data/5801.jpg,5,5,0,8
./data/5802.jpg,1,4,1,8
./data/5803.jpg,2,3,1,6
./data/5804.jpg,2,2,7,4
./data/5805.jpg,1,9,2,9
./data/5806.jpg,3,9,5,2
./data/5807.jpg,7,3,9,5
./data/5808.jpg,3,2,7,7
./data/5809.jpg,3,1,3,6
./data/5810.jpg,8,1,2,7
./data/5811.jpg,1,4,0,0
./data/5812.jpg,5,4,6,1
./data/5813.jpg,3,0,3,2
./data/5814.jpg,7,7,8,3
./data/5815.jpg,2,0,6,5
./data/5816.jpg,8,2,9,5
./data/5817.jpg,6,1,4,4
./data/5818.jpg,0,5,1,4
./data/5819.jpg,8,2,4,7
./data/5820.jpg,4,7,8,9
./data/5821.jpg,8,0,6,9
./data/5822.jpg,0,0,2,4
./data/5823.jpg,4,7,2,5
./data/5824.jpg,9,6,9,5
./data/5825.jpg,9,9,2,4
./data/5826.jpg,4,0,3,0
./data/5827.jpg,3,8,5,7
./data/5828.jpg,8,9,2,2
./data/5829.jpg,5,1,6,9
./data/5830.jpg,5,5,1,5
./data/5831.jpg,1,9,3,9
./data/5832.jpg,0,3,8,8
./data/5833.jpg,9,2,5,2
./data/5834.jpg,3,1,5,3
./data/5835.jpg,7,4,1,3
./data/5836.jpg,3,1,4,8
./data/5837.jpg,8,5,1,4
./data/5838.jpg,3,6,8,5
./data/5839.jpg,6,7,8,7
./data/5840.jpg,7,5,1,9
./data/5841.jpg,6,4,2,1
./data/5842.jpg,9,4,9,8
./data/5843.jpg,0,6,2,4
./data/5844.jpg,0,7,8,5
./data/5845.jpg,8,0,0,9
./data/5846.jpg,0,1,6,9
./data/5847.jpg,1,0,0,8
./data/5848.jpg,9,1,0,8
./data/5849.jpg,8,5,4,8
./data/5850.jpg,5,4,7,7
./data/5851.jpg,2,0,2,4
./data/5852.jpg,4,3,0,7
./data/5853.jpg,8,9,4,9
./data/5854.jpg,0,7,3,3
./data/5855.jpg,3,3,9,3
./data/5856.jpg,4,0,9,8
./data/5857.jpg,0,3,8,2
./data/5858.jpg,3,9,3,0
./data/5859.jpg,6,4,9,3
./data/5860.jpg,4,1,7,6
./data/5861.jpg,9,3,1,0
./data/5862.jpg,2,6,8,3
./data/5863.jpg,1,0,2,7
./data/5864.jpg,9,9,0,8
./data/5865.jpg,2,8,1,3
./data/5866.jpg,8,2,9,1
./data/5867.jpg,8,5,4,3
./data/5868.jpg,0,5,5,3
./data/5869.jpg,0,1,1,4
./data/5870.jpg,7,0,1,7
./data/5871.jpg,3,9,8,7
./data/5872.jpg,3,9,0,0
./data/5873.jpg,3,1,5,6
./data/5874.jpg,1,6,6,8
./data/5875.jpg,4,3,2,7
./data/5876.jpg,9,0,8,4
./data/5877.jpg,3,9,3,4
./data/5878.jpg,6,8,2,9
./data/5879.jpg,5,0,3,8
./data/5880.jpg,0,6,8,5
./data/5881.jpg,5,2,7,9
./data/5882.jpg,5,3,3,9
./data/5883.jpg,8,5,3,5
./data/5884.jpg,5,4,7,1
./data/5885.jpg,0,6,5,7
./data/5886.jpg,0,4,3,3
./data/5887.jpg,6,1,7,6
./data/5888.jpg,5,3,2,6
./data/5889.jpg,2,1,7,8
./data/5890.jpg,1,3,3,2
./data/5891.jpg,8,0,1,0
./data/5892.jpg,8,3,5,7
./data/5893.jpg,0,1,7,0
./data/5894.jpg,8,5,1,3
./data/5895.jpg,1,7,0,8
./data/5896.jpg,7,9,7,6
./data/5897.jpg,8,1,4,1
./data/5898.jpg,7,3,4,9
./data/5899.jpg,0,1,9,3
./data/5900.jpg,1,2,6,4
./data/5901.jpg,4,8,2,4
./data/5902.jpg,3,8,0,5
./data/5903.jpg,6,2,4,6
./data/5904.jpg,6,2,6,5
./data/5905.jpg,2,4,8,1
./data/5906.jpg,8,7,0,0
./data/5907.jpg,1,9,7,2
./data/5908.jpg,9,6,6,5
./data/5909.jpg,3,6,9,1
./data/5910.jpg,7,6,0,4
./data/5911.jpg,6,0,6,3
./data/5912.jpg,9,6,7,5
